-4.450428150448715314e-07
-1.452882543162559159e-07
4.005431719633634202e-07
-3.020306849066400900e-07
4.545143658833694644e-02
3.602625039502527216e-02
1.934780032541993933e-02
-1.253792959789734596e-02
1.871258703545208846e-10
-1.091176926593107055e-09
-7.206901742051741167e-10
-7.907772214821306989e-10
1.851161942889589795e-05
-6.157176212040482710e-05
4.305967752671335802e-05
-4.203340266961674843e-05
2.041764808602408721e-05
2.161412144952024050e-05
7.864498616172443946e-06
-1.332928875741323793e-05
5.463473688127606920e-06
4.399267320209787613e-06
1.090106348178299100e-05
-1.530113089642792801e-05
3.667114389926950935e-10
